Gene_ID,Genebank
gene12178,100690410
gene12179,102078580
gene12180,100710090
gene12181,102079001
gene12182,100690685
gene12183,100690954
gene12186,100691217
gene12187,100691486
gene12188,100710353
gene12189,100691753
gene12190,100709551
gene12191,100709820
gene12192,102080528
gene12195,102080896
gene12196,100692025
gene12197,102080589
gene12198,100710619
gene12200,112847818
gene12203,109197588
gene12204,109197587
gene12206,109197593
gene12207,112847819
gene12208,109197432
gene12209,112847823
gene12210,112847821
gene12212,102079429
gene12214,109197590
gene12215,102082648
gene12218,112847946
gene12220,112847817
gene12221,112847820
gene12223,112847947
gene12225,112847816
gene12226,102082743
gene12227,102081844
gene12229,106096614
gene12231,112847948
gene12233,112847887
gene12235,112847881
gene12237,112847950
gene12238,112847951
gene12241,112847886
gene12242,109194491
gene12243,112847884
gene12244,112847885
gene12246,112847952
gene12248,112847883
gene12250,112847953
gene12251,109197519
gene12252,112847880
gene12254,109197521
gene12256,112847882
gene12259,112847888
gene12262,106097101
gene12263,100712061
gene12264,100711794
gene12267,106097100
gene12268,106097102
gene12270,102075557
gene12271,102082131
gene12272,100709385
gene12275,100708577
gene12276,106097098
gene12277,100708037
gene12278,100707769
gene12279,100707500
gene12280,100707237
gene12282,112847889
gene12283,102080242
gene12285,112847955
gene12286,112847891
gene12287,112847956
gene12289,109199692
gene12291,112847890
gene12297,102081377
gene12299,102081464
gene12300,100691327
gene12302,102081831
gene12303,100690251
gene12304,109203202
gene12305,109203201
gene12307,102082587
gene12310,109203537
gene12312,109203538
gene12314,109203480
gene12317,102080133
gene12319,112847957
gene12320,100708050
gene12321,100707781
gene12323,100696776
gene12324,102083267
gene12325,102075558
gene12326,106098930
gene12327,100707511
gene12328,100696509
gene12329,100707250
gene12330,109203539
gene12331,100706523
gene12332,100706795
gene12333,100696244
gene12334,100706257
gene12335,102082166
gene12336,102082077
gene12338,100705992
gene12339,100705732
gene12340,100695984
gene12342,100695719
gene12343,100695456
gene12346,100705471
gene12349,100695194
gene12350,100705203
gene12352,100694923
gene12354,100694393
gene12356,100694123
gene12358,100693849
gene12359,100704938
gene12360,100693587
gene12363,102079682
gene12364,109203647
gene12366,100704399
gene12367,100693317
gene12368,100703948
gene12369,100703504
gene12370,100703234
gene12371,100693049
gene12372,100702512
gene12373,109203544
gene12374,100692776
gene12375,100702962
gene12376,100692507
gene12377,100692237
gene12378,100702695
gene12379,100691969
gene12382,100702425
gene12383,100691699
gene12384,100702156
gene12385,100701888
gene12386,100691432
gene12387,100691161
gene12388,100701613
gene12389,100701341
gene12390,100690896
gene12391,100701068
gene12392,100690624
gene12393,100690353
gene12394,100700799
gene12395,100690086
gene12397,100700535
gene12398,102075516
gene12399,100689818
gene12400,100700257
gene12401,102083056
gene12402,100712438
gene12403,100699987
gene12404,100699723
gene12405,100699261
gene12406,100698996
gene12407,100712169
gene12408,100698725
gene12409,100711898
gene12410,100711629
gene12411,106098855
gene12413,100711357
gene12414,100698458
gene12415,100698193
gene12418,100711087
gene12420,100710822
gene12421,100697392
gene12422,100710552
gene12423,100697120
gene12424,100710289
gene12425,102078110
gene12426,100696855
gene12430,100710024
gene12431,106098852
gene12433,109194449
gene12434,102077908
gene12435,100709221
gene12439,100709482
gene12440,100708678
gene12441,100696589
gene12442,100708403
gene12446,102081525
gene12447,100708136
gene12450,112841707
gene12451,100707593
gene12453,100696325
gene12454,100696059
gene12455,100707331
gene12456,100695800
gene12457,100695533
gene12458,100707061
gene12459,100695268
gene12460,102077840
gene12461,100694999
gene12468,100693933
gene12470,100706793
gene12471,100706521
gene12472,106098870
gene12473,109203557
gene12474,109203556
gene12476,109194509
gene12477,106098862
gene12478,106098826
gene12479,100692589
gene12481,100692318
gene12482,100692049
gene12483,100706255
gene12484,100705990
gene12485,100691777
gene12486,100691508
gene12487,100691240
gene12488,100700436
gene12489,100690794
gene12490,100690520
gene12491,100690252
gene12495,100689989
gene12496,100700160
gene12497,100699893
gene12499,100689718
gene12500,100699630
gene12501,100699356
gene12502,100699090
gene12503,100698816
gene12504,100712340
gene12506,100698545
gene12507,100712073
gene12508,100711806
gene12509,100711536
gene12510,106097751
gene12511,100711263
gene12512,100710999
gene12513,100710732
gene12514,100710463
gene12516,100698284
gene12518,100710206
gene12519,100698016
gene12520,102078558
gene12521,100697483
gene12522,102077272
gene12523,100697218
gene12525,100696951
gene12526,100709943
gene12527,100696685
gene12528,100709669
gene12529,100709398
gene12530,100696420
gene12531,100709129
gene12532,100696154
gene12533,100695895
gene12534,112847802
gene12535,106098848
gene12537,100695365
gene12538,100695101
gene12539,100694840
gene12540,100694573
gene12541,100708858
gene12542,100694304
gene12544,100694028
gene12546,100708589
gene12547,100708319
gene12548,100693759
gene12550,100693497
gene12552,102083109
gene12553,100693222
gene12554,100708049
gene12555,100692952
gene12556,100692679
gene12557,100707780
gene12559,100707510
gene12560,100707249
gene12561,106099017
gene12562,100692135
gene12563,100691866
gene12565,100706984
gene12566,102081717
gene12568,100706716
gene12569,100691598
gene12570,100706448
gene12571,100706187
gene12572,100705918
gene12573,100691060
gene12574,100690795
gene12575,100690521
gene12576,100690253
gene12577,100705655
gene12578,100705121
gene12579,100705390
gene12580,100704854
gene12581,100704584
gene12582,100704317
gene12583,100704046
gene12584,102078638
gene12585,100689990
gene12588,100703780
gene12590,100689719
gene12591,100703503
gene12592,100703233
gene12595,100702961
gene12596,100702694
gene12597,100712341
gene12598,100702424
gene12599,100702155
gene12600,100701887
gene12601,100712074
gene12603,100711807
gene12604,100701612
gene12605,100711537
gene12607,109203563
gene12608,100701067
gene12609,100700798
gene12610,100700534
gene12611,100700256
gene12612,100711264
gene12614,100711000
gene12615,100710733
gene12616,100710464
gene12618,100699986
gene12619,100710207
gene12621,100709944
gene12622,100699722
gene12623,100699452
gene12624,100699184
gene12625,100698918
gene12626,100698648
gene12627,100698384
gene12628,100709670
gene12629,100709399
gene12630,100709130
gene12631,100708859
gene12632,100708590
gene12633,100698117
gene12634,100697851
gene12635,100708320
gene12636,100697579
gene12637,100697316
gene12638,109203484
gene12639,109203569
gene12640,106097837
gene12641,100690818
gene12642,109203571
gene12643,109203572
gene12644,109203567
gene12645,102082737
gene12647,100710659
gene12648,100695024
gene12649,100696082
gene12650,100699016
gene12651,100700994
gene12653,100696707
gene12654,100696972
gene12655,100706463
gene12659,100697241
gene12660,100710754
gene12661,100706388
gene12662,102079848
gene12663,100697506
gene12664,100698041
gene12665,100698308
gene12666,100698566
gene12668,100698839
gene12669,100702888
gene12670,100705050
gene12671,100699109
gene12672,109194154
gene12673,100711190
gene12674,100699376
gene12675,100699649
gene12676,100699915
gene12677,100694766
gene12678,100700182
gene12679,102078401
gene12680,102082957
gene12682,100700726
gene12683,100700995
gene12684,100701270
gene12686,102077462
gene12687,100701541
gene12688,100701814
gene12690,100702086
gene12691,100695294
gene12692,100695557
gene12693,100702349
gene12694,102075991
gene12697,100702620
gene12699,100695824
gene12700,100703156
gene12701,100703426
gene12704,100696347
gene12705,100696611
gene12706,102082419
gene12707,100703703
gene12708,100696876
gene12709,100697141
gene12710,100703970
gene12712,100704241
gene12713,100704510
gene12714,100698745
gene12715,102081121
gene12716,100699285
gene12717,100704779
gene12719,100705315
gene12720,100705582
gene12721,100699557
gene12722,109203576
gene12723,100705843
gene12724,106096473
gene12725,100706110
gene12726,112847795
gene12727,100699822
gene12728,100700088
gene12731,100700360
gene12732,100701448
gene12733,100701720
gene12734,100701993
gene12736,100706372
gene12737,100706640
gene12738,100702257
gene12739,100702526
gene12743,100702794
gene12744,100706911
gene12745,100707173
gene12746,100703253
gene12747,100703521
gene12748,100703797
gene12749,100704064
gene12750,100704332
gene12751,100707438
gene12752,100707708
gene12753,100707980
gene12755,100704601
gene12758,100704869
gene12759,100708517
gene12761,100705138
gene12762,100705407
gene12763,102082988
gene12764,100709055
gene12766,100709326
gene12767,100705671
gene12768,100705932
gene12770,100706202
gene12771,100709594
gene12772,100709866
gene12773,100710133
gene12775,100706734
gene12776,100707004
gene12777,100710394
gene12778,100707271
gene12780,100707530
gene12782,100707800
gene12785,100710925
gene12787,100708611
gene12788,100708880
gene12789,100709151
gene12790,100709418
gene12791,100709690
gene12792,100709962
gene12793,100711462
gene12794,100710229
gene12796,100710486
gene12799,102079406
gene12800,100711735
gene12801,100711023
gene12802,100711288
gene12803,100712004
gene12804,100711559
gene12805,100711827
gene12806,100712094
gene12807,100712272
gene12808,100712538
gene12809,106098101
gene12810,100690009
gene12811,100689922
gene12812,100690186
gene12813,100690454
gene12814,100690276
gene12815,102076676
gene12816,100690728
gene12817,102076257
gene12819,100690995
gene12820,100690544
gene12822,100691259
gene12823,100691528
gene12824,100691081
gene12825,100691350
gene12826,100691797
gene12827,100691622
gene12828,100691890
gene12829,100692066
gene12833,112847793
gene12834,100692339
gene12836,100692880
gene12837,100693154
gene12838,109203486
gene12839,100693428
gene12840,100692427
gene12841,100692698
gene12842,100692971
gene12843,100693240
gene12844,100693689
gene12846,100694321
gene12848,100694588
gene12849,100694853
gene12850,100695118
gene12851,100693958
gene12853,100695384
gene12854,100695645
gene12855,100694232
gene12856,100695914
gene12858,109203518
gene12862,102076483
gene12863,109203487
gene12864,112847841
gene12867,109203596
gene12872,112847840
gene12873,109194431
gene12875,109203523
gene12876,109203525
gene12878,102076242
gene12882,106097781
gene12884,100712235
gene12885,100696838
gene12886,109203603
gene12887,100696571
gene12888,100696043
gene12889,109194240
gene12890,106096893
gene12891,109203489
gene12893,109203608
gene12894,106096898
gene12895,106096899
gene12896,102083185
gene12897,109203490
gene12899,100712503
gene12900,109203614
gene12901,109203605
gene12902,100693117
gene12903,109203491
gene12904,109203600
gene12905,109203604
gene12906,109203492
gene12908,106096892
gene12909,112847806
gene12910,112847796
gene12913,106097644
gene12914,109194367
gene12915,109203606
gene12916,100692301
gene12918,102082611
gene12920,109203599
gene12921,112847805
gene12923,109203494
gene12924,109203495
gene12925,100691759
gene12926,100690693
gene12927,100690149
gene12929,109203607
gene12931,109203496
gene12932,109194360
gene12934,109203497
gene12935,109200393
gene12936,109200391
gene12940,109200396
gene12943,109200394
gene12944,109200390
gene12947,102082832
gene12948,109200427
gene12950,109200426
gene12951,100696588
gene12953,100696324
gene12954,100696058
gene12955,100696854
gene12956,100695799
gene12957,109203516
gene12964,112847754
gene12965,100711338
gene12966,102080962
gene12967,100707050
gene12968,100706780
gene12969,100711071
gene12970,100706506
gene12971,100706243
gene12973,100712007
gene12974,100710805
gene12975,100710535
gene12976,100710275
gene12979,100705537
gene12981,100710010
gene12983,100705269
gene12984,100709740
gene12985,100709469
gene12988,100709205
gene12989,100708934
gene12990,100705002
gene12991,100704731
gene12992,100702785
gene12993,106096650
gene12994,100708120
gene12995,100707850
gene12996,100707576
gene12997,102077467
gene12999,100707316
gene13002,109203517
gene13003,109199468
gene13005,112847940
gene13006,109199467
gene13010,100704752
gene13012,100706708
gene13014,100706976
gene13015,102082342
gene13016,100707241
gene13017,102082433
gene13018,100707504
gene13019,100705022
gene13020,100705289
gene13021,102075686
gene13022,100705726
gene13023,100707772
gene13025,100708042
gene13026,100705986
gene13027,100706440
gene13028,106097246
gene13064,100698997
gene13065,109199461
gene13067,109199459
gene13068,109199458
gene13070,109194184
gene13071,109194538
gene13072,109203477
gene13073,109194146
gene13074,100712479
gene13075,100700752
gene13076,100701023
gene13077,100704537
gene13078,100701296
gene13079,100701568
gene13080,100701839
gene13081,100706940
gene13082,100707204
gene13083,100702111
gene13087,100702375
gene13090,100707469
gene13091,100707909
gene13092,100702645
gene13094,100708181
gene13095,100708638
gene13096,100708908
gene13098,100702913
gene13100,109203656
gene13101,100709179
gene13102,100703183
gene13103,100709446
gene13104,109203473
gene13105,100709717
gene13111,112847958
gene13113,100703996
gene13115,100704268
gene13116,100710158
gene13117,100710417
gene13122,102080255
gene13124,100704807
gene13125,100710682
gene13132,100705079
gene13134,100705344
gene13135,100705872
gene13137,100710948
gene13138,100706139
gene13139,106098166
gene13140,100711398
gene13141,100706669
gene13142,109194380
gene13143,109200494
gene13144,100704460
gene13145,106096527
gene13148,112847797
gene13152,100707125
gene13153,100706861
gene13154,100706588
gene13155,100703922
gene13157,100706321
gene13158,100706058
gene13159,102080261
gene13160,100705796
gene13161,100705533
gene13163,100705265
gene13164,100703654
gene13165,100703379
gene13166,100703108
gene13167,102079671
gene13168,102080159
gene13169,106096529
gene13171,106096530
gene13173,109200066
gene13175,109200061
gene13176,102081990
gene13179,112847798
